2
34 34
0.654551 -0.690761 0.682860 0.121212 1.000000
0.686260 -0.688146 0.710993 0.121212 1.000000
0.708422 -0.679905 0.739125 0.121212 1.000000
0.722308 -0.665888 0.767257 0.121212 1.000000
0.728498 -0.645734 0.795390 0.121212 1.000000
0.726915 -0.618828 0.823522 0.121212 1.000000
0.716739 -0.584285 0.851655 0.121212 1.000000
0.696170 -0.540970 0.879787 0.121212 1.000000
0.662015 -0.487660 0.907919 0.121212 1.000000
0.609090 -0.423575 0.936052 0.121212 1.000000
0.529719 -0.349735 0.964184 0.121212 1.000000
-0.548566 -0.364745 0.045184 0.136364 1.000000
-0.626705 -0.441502 0.072749 0.136364 1.000000
-0.677914 -0.507052 0.100313 0.136364 1.000000
-0.710517 -0.560969 0.127878 0.136364 1.000000
-0.729912 -0.604464 0.155442 0.136364 1.000000
-0.739342 -0.639017 0.183007 0.136364 1.000000
-0.740600 -0.665902 0.210572 0.136364 1.000000
-0.734498 -0.686072 0.238136 0.136364 1.000000
-0.721112 -0.700165 0.265701 0.136364 1.000000
-0.699871 -0.708526 0.293265 0.136364 1.000000
-0.669507 -0.711248 0.320830 0.136364 1.000000
-0.627851 -0.708224 0.348395 0.136364 1.000000
-0.571481 -0.699278 0.375959 0.136364 1.000000
-0.495296 -0.684510 0.403524 0.136364 1.000000
-0.392535 -0.665139 0.431088 0.136364 1.000000
-0.257016 -0.644987 0.458653 0.136364 1.000000
-0.090238 -0.631321 0.486218 0.136364 1.000000
0.090238 -0.631321 0.513782 0.136364 1.000000
0.257016 -0.644987 0.541347 0.136364 1.000000
0.392535 -0.665139 0.568912 0.136364 1.000000
0.495296 -0.684510 0.596476 0.136364 1.000000
0.571481 -0.699278 0.624041 0.136364 1.000000
0.627851 -0.708224 0.651605 0.136364 1.000000
0.669507 -0.711248 0.679170 0.136364 1.000000
0.699871 -0.708526 0.706735 0.136364 1.000000
0.721112 -0.700165 0.734299 0.136364 1.000000
0.734498 -0.686072 0.761864 0.136364 1.000000
0.740600 -0.665902 0.789428 0.136364 1.000000
0.739342 -0.639017 0.816993 0.136364 1.000000
0.729912 -0.604464 0.844558 0.136364 1.000000
0.710517 -0.560969 0.872122 0.136364 1.000000
0.677914 -0.507052 0.899687 0.136364 1.000000
0.626705 -0.441502 0.927251 0.136364 1.000000
0.548566 -0.364745 0.954816 0.136364 1.000000
-0.567990 -0.381254 0.055582 0.151515 1.000000
-0.644464 -0.460804 0.082517 0.151515 1.000000
-0.693678 -0.527607 0.109451 0.151515 1.000000
-0.724572 -0.581935 0.136385 0.151515 1.000000
-0.742718 -0.625460 0.163320 0.151515 1.000000
-0.751374 -0.659920 0.190254 0.151515 1.000000
-0.752314 -0.686726 0.217189 0.151515 1.000000
-0.746336 -0.706898 0.244123 0.151515 1.000000
-0.733520 -0.721090 0.271058 0.151515 1.000000
-0.713320 -0.729637 0.297992 0.151515 1.000000
-0.684497 -0.732578 0.324926 0.151515 1.000000
-0.644880 -0.729690 0.351861 0.151515 1.000000
-0.590909 -0.720575 0.378795 0.151515 1.000000
-0.516943 -0.704966 0.405730 0.151515 1.000000
-0.414760 -0.683623 0.432664 0.151515 1.000000
-0.275337 -0.660325 0.459598 0.151515 1.000000
-0.097658 -0.643816 0.486533 0.151515 1.000000
0.097658 -0.643816 0.513467 0.151515 1.000000
0.275337 -0.660325 0.540402 0.151515 1.000000
